income,race,sex,workclass,marital-status,age,education-num,capital-gain,capital-loss,hours-per-week
<=50K.,White,Female,Gov,Divorced,49,13,0,0,50
>50K.,White,Female,Gov,Married,55,9,0,1887,40
>50K.,White,Male,Gov,Married,44,13,0,0,40
<=50K.,Asian-Pac-Islander,Male,Gov,Married,36,11,0,0,37
<=50K.,Black,Female,Gov,Never-married,25,10,0,0,40
<=50K.,White,Female,Gov,Never-married,34,14,0,0,40
<=50K.,White,Female,Gov,Divorced,49,15,0,0,40
<=50K.,Black,Female,Gov,Never-married,24,10,0,0,40
<=50K.,White,Male,Gov,Married,54,5,0,0,40
<=50K.,White,Male,Gov,Married,58,13,0,0,40
>50K.,White,Male,Gov,Married,40,13,7298,0,48
>50K.,White,Male,Gov,Married,58,13,0,0,40
>50K.,White,Male,Gov,Married,30,13,0,0,40
<=50K.,White,Male,Gov,Married,30,13,0,0,80
>50K.,White,Male,Gov,Married,40,13,7688,0,40
<=50K.,White,Male,Gov,Married,42,10,0,0,40
>50K.,White,Female,Gov,Married,45,14,0,0,45
<=50K.,White,Female,Gov,Separated,34,9,0,0,20
>50K.,White,Female,Gov,Married,37,13,0,0,50
>50K.,White,Female,Gov,Married,53,13,0,0,60
<=50K.,White,Male,Gov,Never-married,38,10,0,0,40
<=50K.,Black,Male,Gov,Married,47,10,0,0,40
<=50K.,White,Female,Gov,Separated,34,10,0,0,40
<=50K.,White,Male,Gov,Married,36,11,0,0,40
<=50K.,White,Male,Gov,Never-married,24,9,0,0,40
<=50K.,White,Male,Gov,Married,60,10,0,0,40
<=50K.,White,Female,Gov,Divorced,56,10,0,0,40
<=50K.,White,Female,Gov,Married,61,13,0,0,40
<=50K.,White,Female,Gov,Never-married,55,13,0,0,40
<=50K.,White,Female,Gov,Never-married,34,11,0,0,40
<=50K.,Asian-Pac-Islander,Male,Gov,Married,43,13,0,0,40
<=50K.,White,Male,Gov,Divorced,45,12,0,0,40
<=50K.,White,Male,Gov,Married,61,13,0,0,42
<=50K.,White,Female,Gov,Widowed,65,10,0,0,35
>50K.,White,Female,Gov,Married,33,15,0,0,40
>50K.,Amer-Indian-Eskimo,Female,Gov,Never-married,35,16,0,0,60
<=50K.,White,Female,Gov,Widowed,66,9,0,0,25
<=50K.,Black,Female,Gov,Divorced,45,10,0,0,40
<=50K.,White,Male,Gov,Never-married,29,13,0,0,40
<=50K.,White,Male,Gov,Married,41,10,3942,0,40
>50K.,Asian-Pac-Islander,Male,Gov,Married,54,13,0,0,40
<=50K.,White,Male,Gov,Divorced,51,9,0,0,40
<=50K.,Black,Female,Gov,Divorced,58,9,0,0,40
<=50K.,White,Female,Gov,Divorced,44,14,0,0,16
<=50K.,White,Female,Gov,Widowed,54,10,0,0,40
<=50K.,White,Male,Gov,Married,33,12,0,0,40
>50K.,White,Male,Gov,Married,46,13,0,0,40
>50K.,White,Female,Gov,Married,35,13,0,0,35
<=50K.,White,Male,Gov,Divorced,41,14,0,1974,40
<=50K.,White,Male,Gov,Married,58,4,0,0,40
<=50K.,White,Male,Gov,Divorced,54,10,0,0,42
<=50K.,White,Male,Gov,Never-married,22,9,0,0,56
>50K.,White,Female,Gov,Divorced,63,16,0,2559,60
<=50K.,White,Male,Gov,Divorced,64,13,0,0,40
>50K.,Black,Male,Gov,Married,29,13,0,0,40
<=50K.,Black,Female,Gov,Separated,57,9,0,0,35
<=50K.,White,Male,Gov,Married,59,10,0,2179,40
<=50K.,Asian-Pac-Islander,Female,Gov,Divorced,41,12,0,0,36
<=50K.,White,Male,Gov,Married,33,10,0,0,45
>50K.,White,Male,Gov,Married,57,14,0,0,14
>50K.,White,Male,Gov,Married,50,15,0,0,40
<=50K.,White,Male,Gov,Married,39,11,0,0,50
<=50K.,White,Male,Gov,Divorced,49,10,0,0,40
<=50K.,Black,Female,Gov,Never-married,30,9,0,0,40
>50K.,White,Male,Gov,Married,49,12,0,0,60
<=50K.,White,Male,Gov,Never-married,43,9,0,0,60
<=50K.,White,Male,Gov,Never-married,33,13,0,0,38
>50K.,Black,Male,Gov,Separated,42,14,0,0,45
<=50K.,White,Female,Gov,Divorced,41,11,0,0,44
<=50K.,White,Female,Gov,Separated,39,9,0,625,35
<=50K.,White,Female,Gov,Married,34,10,0,0,40
<=50K.,White,Female,Gov,Never-married,32,13,0,0,60
>50K.,White,Female,Gov,Married,47,9,0,0,7
<=50K.,White,Male,Gov,Never-married,20,10,0,0,40
<=50K.,White,Female,Gov,Never-married,20,9,0,0,30
<=50K.,White,Male,Gov,Married,32,9,0,0,40
>50K.,White,Male,Gov,Married,51,13,5178,0,40
<=50K.,White,Female,Gov,Divorced,34,10,0,0,38
<=50K.,White,Male,Gov,Never-married,50,7,0,0,40
<=50K.,White,Male,Gov,Married,61,16,4064,0,40
<=50K.,White,Male,Gov,Married,24,13,0,0,45
>50K.,White,Male,Gov,Married,55,10,0,0,40
<=50K.,White,Female,Gov,Never-married,27,13,0,0,35
>50K.,White,Male,Gov,Married,46,9,0,0,40
<=50K.,White,Male,Gov,Married,38,10,0,0,40
<=50K.,Other,Male,Gov,Never-married,26,13,0,0,60
<=50K.,White,Female,Gov,Never-married,27,13,0,0,60
<=50K.,White,Female,Gov,Never-married,28,13,0,0,40
<=50K.,White,Male,Gov,Divorced,40,13,0,0,40
<=50K.,White,Male,Gov,Married,34,9,0,0,40
>50K.,Asian-Pac-Islander,Female,Gov,Never-married,38,15,99999,0,57
>50K.,Black,Male,Gov,Divorced,47,14,0,0,50
>50K.,White,Male,Gov,Married,64,12,9386,0,45
<=50K.,White,Male,Gov,Married,24,10,0,0,40
<=50K.,Black,Male,Gov,Married,58,13,0,0,40
<=50K.,White,Male,Gov,Married,59,9,0,0,40
>50K.,White,Male,Gov,Married,44,10,0,0,40
<=50K.,White,Male,Gov,Never-married,50,6,0,0,40
<=50K.,White,Male,Gov,Married,33,10,0,0,40
<=50K.,Black,Female,Gov,Never-married,30,9,0,0,40
<=50K.,Amer-Indian-Eskimo,Male,Gov,Never-married,40,9,0,0,40
<=50K.,White,Female,Gov,Widowed,62,12,0,0,40
<=50K.,White,Male,Gov,Married,42,9,0,0,8
<=50K.,White,Male,Gov,Married,27,6,0,0,60
>50K.,White,Male,Gov,Married,50,13,7298,0,40
<=50K.,White,Female,Gov,Divorced,51,10,0,0,35
<=50K.,White,Female,Gov,Widowed,63,9,0,0,40
<=50K.,White,Female,Gov,Never-married,20,10,0,0,15
<=50K.,Black,Female,Gov,Divorced,43,10,0,0,40
<=50K.,White,Male,Gov,Married,44,8,0,0,40
>50K.,White,Female,Gov,Married,43,13,0,0,45
<=50K.,Black,Male,Gov,Never-married,36,9,0,0,90
<=50K.,White,Female,Gov,Divorced,46,14,0,1876,60
>50K.,White,Male,Gov,Married,46,14,0,1902,45
<=50K.,White,Female,Gov,Never-married,31,14,0,0,50
<=50K.,Black,Female,Gov,Never-married,24,14,0,0,40
<=50K.,White,Female,Gov,Never-married,29,9,0,0,40
<=50K.,White,Male,Gov,Married,69,10,0,0,40
<=50K.,White,Female,Gov,Never-married,27,11,0,0,38
<=50K.,White,Male,Gov,Married,33,9,0,0,40
>50K.,White,Male,Gov,Married,42,15,0,0,55
<=50K.,White,Female,Gov,Never-married,37,13,0,0,42
<=50K.,White,Female,Gov,Divorced,60,14,0,0,25
<=50K.,White,Female,Gov,Never-married,38,14,0,1669,55
<=50K.,White,Male,Gov,Never-married,21,10,0,0,20
<=50K.,White,Male,Gov,Married,35,12,0,0,52
<=50K.,White,Male,Gov,Married,54,13,0,0,40
<=50K.,Black,Male,Gov,Married,60,12,0,0,40
<=50K.,White,Female,Gov,Widowed,66,4,0,0,20
<=50K.,White,Male,Gov,Married,57,13,0,0,45
>50K.,White,Female,Gov,Divorced,40,13,8614,0,40
<=50K.,White,Male,Gov,Married,49,10,0,0,40
>50K.,White,Male,Gov,Married,36,9,0,0,45
<=50K.,White,Male,Gov,Never-married,29,10,0,0,40
>50K.,White,Female,Gov,Married,31,8,0,0,40
<=50K.,White,Male,Gov,Never-married,18,7,0,0,8
<=50K.,Black,Female,Gov,Never-married,36,10,0,0,48
<=50K.,White,Female,Gov,Never-married,39,10,2202,0,44
<=50K.,White,Female,Gov,Divorced,58,9,0,0,40
<=50K.,White,Male,Gov,Never-married,27,10,0,0,16
<=50K.,White,Male,Gov,Married,33,11,0,0,50
<=50K.,Black,Female,Gov,Never-married,35,9,0,0,40
<=50K.,White,Male,Gov,Divorced,48,9,0,0,40
<=50K.,White,Male,Gov,Married,53,10,0,0,60
<=50K.,White,Male,Gov,Married,39,14,0,0,45
<=50K.,White,Female,Gov,Divorced,36,9,0,0,40
<=50K.,Black,Female,Gov,Never-married,26,13,0,0,42
<=50K.,White,Male,Gov,Separated,28,10,0,2339,40
<=50K.,White,Female,Gov,Never-married,21,10,0,0,20
>50K.,White,Male,Gov,Married,68,13,20051,0,40
<=50K.,White,Male,Gov,Married,44,10,3411,0,40
<=50K.,Amer-Indian-Eskimo,Male,Gov,Married,43,9,0,0,40
<=50K.,Black,Female,Gov,Never-married,26,12,0,0,40
<=50K.,Black,Female,Gov,Never-married,30,15,0,0,40
>50K.,Black,Male,Gov,Married,46,9,7298,0,40
>50K.,White,Male,Gov,Married,36,13,0,1848,55
<=50K.,White,Female,Gov,Widowed,44,10,0,0,15
<=50K.,White,Female,Gov,Divorced,45,14,0,0,35
<=50K.,White,Male,Gov,Married,63,14,0,0,48
<=50K.,White,Female,Gov,Widowed,33,9,0,0,40
<=50K.,White,Male,Gov,Married,34,8,0,0,40
<=50K.,White,Male,Gov,Married,53,13,0,0,40
>50K.,White,Male,Gov,Married,48,13,0,0,60
<=50K.,White,Male,Gov,Married,55,14,0,0,50
>50K.,White,Male,Gov,Married,39,10,0,1902,50
>50K.,White,Female,Gov,Married,34,10,0,0,40
>50K.,White,Male,Gov,Married,50,13,0,0,44
>50K.,White,Male,Gov,Married,29,10,0,0,40
<=50K.,Black,Female,Gov,Never-married,37,11,0,0,32
<=50K.,Asian-Pac-Islander,Female,Gov,Never-married,22,10,0,0,40
<=50K.,Black,Male,Gov,Married,45,10,0,0,20
<=50K.,Black,Male,Gov,Married,30,9,0,0,40
>50K.,White,Male,Gov,Married,31,12,0,0,40
>50K.,White,Male,Gov,Married,46,10,0,0,48
<=50K.,White,Male,Gov,Never-married,28,13,0,0,55
>50K.,White,Male,Gov,Married,45,10,0,0,40
>50K.,White,Male,Gov,Married,36,14,0,0,40
>50K.,White,Female,Gov,Never-married,41,9,14344,0,40
<=50K.,White,Male,Gov,Married,49,9,0,0,40
<=50K.,White,Female,Gov,Never-married,29,13,0,0,40
<=50K.,Black,Female,Gov,Never-married,22,12,0,0,35
<=50K.,White,Male,Gov,Married,33,6,0,0,40
>50K.,White,Male,Gov,Married,46,13,0,0,38
<=50K.,White,Female,Gov,Married,41,9,0,0,40
<=50K.,White,Female,Gov,Never-married,53,10,0,0,40
<=50K.,White,Male,Gov,Married,30,6,0,0,40
<=50K.,White,Male,Gov,Married,52,10,0,0,50
<=50K.,Black,Male,Gov,Divorced,67,9,0,0,20
>50K.,White,Male,Gov,Married,53,11,4386,0,40
<=50K.,White,Female,Gov,Married,43,9,0,0,40
>50K.,White,Male,Gov,Married,61,14,7298,0,60
>50K.,White,Female,Gov,Never-married,27,10,0,0,40
<=50K.,White,Male,Gov,Never-married,23,10,0,0,50
<=50K.,White,Female,Gov,Married,39,9,0,0,40
<=50K.,Amer-Indian-Eskimo,Male,Gov,Never-married,33,9,0,0,40
>50K.,White,Male,Gov,Married,45,16,0,0,40
<=50K.,White,Female,Gov,Never-married,31,10,0,0,65
>50K.,White,Female,Gov,Never-married,42,13,99999,0,40
<=50K.,White,Male,Gov,Married,22,10,0,1902,37
>50K.,White,Male,Gov,Married,42,13,0,0,60
<=50K.,White,Male,Gov,Married,39,9,0,0,40
<=50K.,White,Male,Gov,Divorced,43,11,0,0,40
<=50K.,White,Male,Gov,Married,68,13,0,0,20
<=50K.,White,Female,Gov,Divorced,43,9,0,0,40
<=50K.,White,Male,Gov,Never-married,29,10,0,0,36
>50K.,White,Male,Gov,Married,44,14,0,0,35
<=50K.,Asian-Pac-Islander,Female,Gov,Divorced,32,13,0,0,46
<=50K.,White,Male,Gov,Divorced,29,11,0,0,56
<=50K.,White,Male,Gov,Married,39,10,0,0,70
<=50K.,White,Male,Gov,Married,33,10,0,0,40
<=50K.,White,Female,Gov,Widowed,52,13,0,0,55
>50K.,White,Male,Gov,Married,51,13,0,0,40
<=50K.,White,Female,Gov,Never-married,17,7,0,0,40
<=50K.,Black,Female,Gov,Divorced,47,13,0,0,40
>50K.,White,Female,Gov,Married,42,14,0,0,38
>50K.,Asian-Pac-Islander,Male,Gov,Married,43,15,0,2415,55
<=50K.,White,Female,Gov,Never-married,19,10,0,1721,30
<=50K.,White,Female,Gov,Married,33,10,4064,0,40
<=50K.,White,Male,Gov,Married,42,14,0,0,55
>50K.,White,Male,Gov,Married,67,9,0,0,40
<=50K.,White,Female,Gov,Divorced,29,12,0,0,13
<=50K.,White,Male,Gov,Married,51,13,0,1902,40
>50K.,White,Female,Gov,Married,29,11,0,0,35
<=50K.,White,Male,Gov,Married,55,9,0,0,40
<=50K.,Black,Female,Gov,Never-married,32,10,3887,0,40
<=50K.,Amer-Indian-Eskimo,Male,Gov,Never-married,25,9,0,0,40
<=50K.,White,Male,Gov,Married,27,10,0,0,50
>50K.,White,Male,Gov,Married,71,10,20051,0,40
>50K.,White,Male,Gov,Married,48,10,0,1902,40
>50K.,Asian-Pac-Islander,Male,Gov,Married,32,13,0,0,56
<=50K.,White,Female,Gov,Widowed,54,9,0,0,35
<=50K.,Asian-Pac-Islander,Male,Gov,Never-married,26,13,0,0,20
>50K.,Asian-Pac-Islander,Male,Gov,Married,64,12,0,0,40
>50K.,White,Male,Gov,Married,37,10,5178,0,40
<=50K.,White,Female,Gov,Married,59,13,0,0,40
>50K.,White,Male,Gov,Married,59,9,0,0,40
<=50K.,White,Male,Gov,Never-married,23,10,0,0,40
<=50K.,Black,Female,Gov,Never-married,52,8,0,0,40
<=50K.,White,Male,Gov,Never-married,20,10,0,0,25
>50K.,White,Male,Gov,Married,48,13,5178,0,40
>50K.,White,Male,Gov,Married,33,11,0,0,40
<=50K.,White,Male,Gov,Never-married,23,10,0,0,40
<=50K.,White,Male,Gov,Married,32,9,0,0,40
<=50K.,White,Female,Gov,Widowed,66,14,0,0,40
<=50K.,White,Male,Gov,Never-married,23,13,0,0,32
<=50K.,Black,Male,Gov,Never-married,29,13,0,0,40
>50K.,White,Male,Gov,Divorced,64,9,0,0,40
<=50K.,White,Male,Gov,Divorced,44,9,0,0,40
>50K.,White,Male,Gov,Married,45,10,7688,0,50
<=50K.,White,Male,Gov,Never-married,31,9,0,0,64
<=50K.,White,Female,Gov,Married,33,14,0,0,40
<=50K.,White,Male,Gov,Married,73,3,0,0,6
<=50K.,White,Female,Gov,Never-married,32,14,0,0,40
<=50K.,Amer-Indian-Eskimo,Male,Gov,Married,51,9,0,0,40
<=50K.,Black,Male,Gov,Never-married,34,13,0,0,15
<=50K.,White,Female,Gov,Widowed,73,10,3273,0,40
>50K.,White,Male,Gov,Married,46,11,0,1848,40
<=50K.,White,Male,Gov,Never-married,36,9,0,0,40
<=50K.,White,Male,Gov,Married,68,9,0,0,40
<=50K.,White,Male,Gov,Married,25,10,0,0,40
<=50K.,White,Female,Gov,Divorced,32,9,0,0,40
<=50K.,White,Male,Gov,Married,90,9,6767,0,40
<=50K.,White,Female,Gov,Divorced,58,13,0,0,50
<=50K.,White,Female,Gov,Divorced,36,13,0,0,60
>50K.,White,Male,Gov,Married,45,9,0,0,40
<=50K.,White,Male,Gov,Married,69,9,0,0,35
>50K.,White,Male,Gov,Married,53,10,0,0,60
<=50K.,White,Female,Gov,Separated,46,10,0,0,40
<=50K.,White,Male,Gov,Never-married,25,9,0,0,40
>50K.,White,Male,Gov,Married,48,14,0,0,40
<=50K.,White,Male,Gov,Never-married,22,9,0,0,43
<=50K.,White,Male,Gov,Never-married,34,10,0,0,40
<=50K.,Amer-Indian-Eskimo,Male,Gov,Married,30,9,0,0,48
>50K.,White,Male,Gov,Married,45,13,0,1977,60
<=50K.,White,Male,Gov,Never-married,30,13,0,0,40
<=50K.,White,Male,Gov,Married,47,15,0,0,35
<=50K.,White,Female,Gov,Never-married,28,10,0,0,40
<=50K.,White,Female,Gov,Never-married,23,9,0,0,40
<=50K.,Asian-Pac-Islander,Female,Gov,Divorced,47,9,0,0,40
>50K.,White,Male,Gov,Married,50,10,0,0,52
<=50K.,White,Male,Gov,Never-married,34,13,0,0,45
<=50K.,White,Female,Gov,Widowed,35,12,0,0,40
<=50K.,White,Male,Gov,Never-married,29,13,0,0,40
<=50K.,White,Male,Gov,Married,35,10,0,2377,40
<=50K.,White,Female,Gov,Divorced,25,9,0,0,40
<=50K.,White,Male,Gov,Never-married,26,13,0,0,40
<=50K.,White,Female,Gov,Married,36,14,0,0,40
<=50K.,White,Female,Gov,Divorced,53,10,0,0,40
<=50K.,White,Male,Gov,Divorced,41,9,0,0,40
<=50K.,White,Male,Gov,Married,53,6,0,0,40
<=50K.,White,Female,Gov,Divorced,46,10,0,0,40
>50K.,White,Male,Gov,Married,53,10,4386,0,40
<=50K.,Black,Male,Gov,Separated,36,10,0,0,40
>50K.,White,Male,Gov,Married,53,14,0,0,40
<=50K.,Black,Male,Gov,Separated,30,10,0,0,40
<=50K.,Black,Female,Gov,Never-married,26,13,0,0,40
<=50K.,White,Female,Gov,Never-married,26,13,0,0,40
>50K.,Asian-Pac-Islander,Male,Gov,Married,43,13,15024,0,40
>50K.,White,Male,Gov,Married,54,11,0,0,38
<=50K.,White,Female,Gov,Divorced,46,10,0,0,48
<=50K.,White,Female,Gov,Never-married,34,10,0,0,18
<=50K.,White,Female,Gov,Separated,43,13,0,0,40
>50K.,White,Male,Gov,Divorced,44,10,0,0,60
>50K.,White,Male,Gov,Never-married,51,14,0,0,40
<=50K.,Black,Female,Gov,Divorced,44,10,0,0,40
>50K.,White,Male,Gov,Married,50,9,5178,0,40
<=50K.,White,Male,Gov,Married,50,11,0,0,40
<=50K.,White,Female,Gov,Divorced,45,14,0,0,40
<=50K.,Amer-Indian-Eskimo,Male,Gov,Never-married,26,9,0,0,30
<=50K.,White,Female,Gov,Never-married,31,13,0,0,50
>50K.,White,Male,Gov,Never-married,45,13,0,0,55
<=50K.,Asian-Pac-Islander,Male,Gov,Divorced,35,9,0,0,56
<=50K.,White,Male,Gov,Never-married,20,10,0,0,40
<=50K.,White,Male,Gov,Never-married,31,6,0,1741,40
>50K.,Asian-Pac-Islander,Female,Gov,Married,41,13,0,0,40
<=50K.,White,Male,Gov,Never-married,21,12,0,0,10
<=50K.,White,Female,Gov,Widowed,81,2,0,0,20
<=50K.,White,Male,Gov,Married,28,9,0,0,40
<=50K.,White,Female,Gov,Divorced,42,10,0,0,38
<=50K.,White,Male,Gov,Married,53,9,0,0,40
>50K.,White,Female,Gov,Married,55,10,0,0,40
<=50K.,White,Male,Gov,Married,28,9,0,0,45
<=50K.,White,Male,Gov,Married,62,13,0,0,40
<=50K.,White,Female,Gov,Widowed,57,9,0,0,30
>50K.,White,Female,Gov,Married,60,13,0,0,45
<=50K.,White,Male,Gov,Never-married,23,10,0,0,40
<=50K.,White,Male,Gov,Married,61,9,0,0,40
<=50K.,Amer-Indian-Eskimo,Female,Gov,Widowed,58,10,0,0,40
<=50K.,White,Male,Gov,Never-married,41,10,0,0,7
<=50K.,White,Female,Gov,Widowed,62,16,0,0,40
<=50K.,White,Male,Gov,Married,41,13,0,0,50
<=50K.,White,Female,Gov,Divorced,44,11,0,0,40
<=50K.,White,Female,Gov,Divorced,42,9,0,0,40
>50K.,White,Female,Gov,Divorced,53,16,10520,0,40
<=50K.,White,Male,Gov,Married,53,5,0,0,40
<=50K.,White,Female,Gov,Married,44,9,0,0,15
<=50K.,White,Male,Gov,Never-married,23,9,0,0,40
<=50K.,Asian-Pac-Islander,Female,Gov,Never-married,45,9,0,0,40
<=50K.,Asian-Pac-Islander,Female,Gov,Divorced,52,14,0,0,40
<=50K.,Black,Male,Gov,Married,51,7,0,0,40
>50K.,Black,Female,Gov,Married,44,13,15024,0,40
<=50K.,White,Female,Gov,Widowed,52,10,0,0,24
<=50K.,Black,Female,Gov,Never-married,46,10,0,0,40
<=50K.,White,Female,Gov,Never-married,23,12,0,0,32
<=50K.,Black,Male,Gov,Never-married,30,10,0,1974,40
<=50K.,Black,Female,Gov,Divorced,40,9,0,0,48
<=50K.,White,Female,Gov,Never-married,18,10,0,0,40
>50K.,Black,Male,Gov,Married,53,9,0,0,40
>50K.,White,Female,Gov,Divorced,50,13,0,0,40
<=50K.,White,Male,Gov,Never-married,36,14,0,0,40
>50K.,White,Male,Gov,Married,60,14,0,0,40
<=50K.,White,Female,Gov,Never-married,23,10,0,0,20
<=50K.,Black,Female,Gov,Divorced,45,14,0,0,40
<=50K.,White,Female,Gov,Separated,46,9,0,0,37
>50K.,White,Male,Gov,Married,44,14,0,0,44
<=50K.,Black,Female,Gov,Divorced,64,13,0,0,40
<=50K.,Other,Male,Gov,Separated,37,10,0,0,52
<=50K.,White,Male,Gov,Divorced,35,9,0,0,40
>50K.,White,Male,Gov,Married,42,14,0,0,50
<=50K.,Black,Female,Gov,Never-married,35,9,0,0,40
>50K.,White,Male,Gov,Married,29,11,0,0,40
>50K.,White,Male,Gov,Divorced,60,11,4934,0,40
>50K.,White,Female,Gov,Married,38,16,7688,0,40
<=50K.,White,Female,Gov,Never-married,23,10,0,0,20
<=50K.,White,Male,Gov,Married,35,14,0,0,75
<=50K.,White,Female,Gov,Separated,46,9,0,0,38
<=50K.,White,Male,Gov,Divorced,62,9,0,0,40
>50K.,White,Male,Gov,Married,43,15,15024,0,45
<=50K.,White,Male,Gov,Never-married,44,11,0,0,44
<=50K.,White,Male,Gov,Never-married,38,9,0,1876,40
<=50K.,White,Male,Gov,Married,58,8,0,0,40
<=50K.,White,Female,Gov,Divorced,43,10,0,0,40
<=50K.,White,Female,Gov,Divorced,41,14,0,0,40
<=50K.,White,Female,Gov,Never-married,24,12,0,0,2
<=50K.,White,Male,Gov,Married,38,10,0,0,45
<=50K.,White,Male,Gov,Never-married,21,10,0,0,10
<=50K.,White,Male,Gov,Married,44,12,0,0,48
<=50K.,Amer-Indian-Eskimo,Male,Gov,Married,36,10,0,0,40
>50K.,White,Male,Gov,Married,30,10,7298,0,48
<=50K.,White,Male,Gov,Never-married,48,11,0,0,48
<=50K.,White,Male,Gov,Married,26,10,0,0,12
>50K.,White,Female,Gov,Married,50,9,7298,0,30
<=50K.,Black,Male,Gov,Married,43,15,0,0,40
>50K.,White,Male,Gov,Married,46,12,0,0,44
<=50K.,White,Female,Gov,Never-married,46,14,0,0,40
<=50K.,White,Male,Gov,Married,58,6,0,0,40
>50K.,White,Male,Gov,Married,29,10,0,0,40
>50K.,Black,Male,Gov,Married,48,13,0,0,40
<=50K.,Amer-Indian-Eskimo,Female,Gov,Widowed,80,9,0,0,32
<=50K.,Black,Female,Gov,Married,38,9,0,0,40
<=50K.,Asian-Pac-Islander,Female,Gov,Never-married,25,13,0,0,40
<=50K.,White,Male,Gov,Married,30,13,0,0,40
<=50K.,White,Male,Gov,Never-married,32,13,0,0,55
<=50K.,Black,Female,Gov,Never-married,21,8,0,0,20
>50K.,White,Female,Gov,Never-married,43,11,13550,0,40
>50K.,Black,Male,Gov,Never-married,36,10,13550,0,40
<=50K.,White,Female,Gov,Never-married,24,10,0,0,40
<=50K.,Amer-Indian-Eskimo,Female,Gov,Divorced,43,9,0,0,40
>50K.,White,Male,Gov,Married,55,14,0,0,40
>50K.,White,Female,Gov,Married,44,14,4386,0,40
<=50K.,White,Male,Gov,Never-married,28,13,0,0,50
<=50K.,Black,Female,Gov,Never-married,30,10,0,0,40
<=50K.,Amer-Indian-Eskimo,Female,Gov,Never-married,39,9,0,0,40
<=50K.,White,Female,Gov,Divorced,43,9,0,0,40
<=50K.,White,Male,Gov,Never-married,27,11,0,0,56
>50K.,White,Male,Gov,Married,41,10,0,0,40
<=50K.,White,Male,Gov,Married,28,9,0,0,40
<=50K.,White,Male,Gov,Married,35,11,0,0,42
<=50K.,White,Female,Gov,Never-married,40,14,0,0,40
<=50K.,White,Female,Gov,Divorced,36,10,0,0,39
<=50K.,Black,Female,Gov,Married,47,9,0,0,40
<=50K.,White,Female,Gov,Never-married,30,10,0,0,37
<=50K.,Black,Male,Gov,Never-married,23,9,0,0,32
<=50K.,White,Female,Gov,Divorced,46,13,0,0,40
<=50K.,White,Male,Gov,Married,29,14,0,0,40
<=50K.,White,Male,Gov,Married,56,9,0,0,40
>50K.,Black,Male,Gov,Married,52,9,0,0,40
<=50K.,Black,Male,Gov,Never-married,26,13,0,0,38
<=50K.,White,Female,Gov,Divorced,43,10,0,0,20
<=50K.,Black,Male,Gov,Never-married,24,6,0,0,65
<=50K.,White,Male,Gov,Married,35,13,0,0,40
>50K.,White,Male,Gov,Married,38,13,0,0,45
>50K.,White,Male,Gov,Married,40,12,0,0,40
<=50K.,White,Female,Gov,Never-married,34,16,0,0,99
>50K.,White,Male,Gov,Separated,58,13,4787,0,40
>50K.,White,Male,Gov,Married,36,10,0,0,60
<=50K.,Amer-Indian-Eskimo,Male,Gov,Never-married,34,9,0,0,40
>50K.,White,Female,Gov,Married,33,16,0,0,48
<=50K.,White,Male,Gov,Never-married,18,7,0,0,10
<=50K.,White,Female,Gov,Never-married,23,13,0,0,15
<=50K.,Black,Female,Gov,Divorced,40,10,0,0,35
>50K.,White,Male,Gov,Divorced,47,10,0,0,56
>50K.,White,Female,Gov,Married,46,16,0,1902,52
<=50K.,White,Male,Gov,Married,34,9,0,0,40
<=50K.,White,Male,Gov,Never-married,20,10,0,0,40
<=50K.,White,Female,Gov,Married,43,10,0,0,40
<=50K.,White,Male,Gov,Never-married,25,14,0,0,40
<=50K.,White,Male,Gov,Never-married,23,13,0,0,24
<=50K.,White,Female,Gov,Married,53,9,0,0,35
<=50K.,White,Male,Gov,Never-married,23,10,0,0,30
>50K.,White,Male,Gov,Married,40,16,0,1887,50
<=50K.,White,Male,Gov,Never-married,23,9,0,0,40
<=50K.,White,Female,Gov,Never-married,25,13,0,0,40
>50K.,White,Male,Gov,Married,55,14,0,0,40
<=50K.,White,Male,Gov,Married,59,6,0,0,40
>50K.,White,Male,Gov,Married,41,10,0,0,44
<=50K.,White,Female,Gov,Married,44,16,0,0,38
<=50K.,Asian-Pac-Islander,Male,Gov,Married,34,13,0,0,38
<=50K.,White,Female,Gov,Never-married,44,14,0,0,40
<=50K.,White,Male,Gov,Married,30,9,0,0,40
<=50K.,White,Male,Gov,Married,55,9,0,0,40
<=50K.,White,Male,Gov,Married,45,11,0,0,40
<=50K.,White,Female,Gov,Divorced,36,13,0,0,55
<=50K.,White,Male,Gov,Married,32,9,0,0,40
>50K.,White,Female,Gov,Married,48,14,0,0,40
<=50K.,White,Male,Gov,Married,32,10,0,0,50
>50K.,White,Male,Gov,Married,57,9,0,0,40
<=50K.,White,Male,Gov,Never-married,26,13,0,0,40
<=50K.,White,Female,Gov,Divorced,43,11,0,0,40
>50K.,White,Male,Gov,Married,55,13,0,0,40
<=50K.,White,Male,Gov,Never-married,59,14,0,0,40
<=50K.,White,Male,Gov,Married,56,9,0,0,40
>50K.,White,Male,Gov,Married,37,14,0,0,60
>50K.,Amer-Indian-Eskimo,Male,Gov,Never-married,27,9,0,0,38
<=50K.,Black,Male,Gov,Married,54,11,0,0,40
<=50K.,White,Female,Gov,Separated,47,9,0,0,40
<=50K.,White,Male,Gov,Married,28,9,3908,0,40
>50K.,Black,Female,Gov,Widowed,68,14,0,0,40
